SaleID,SalesDate,ProductID,StoreID,CustomerId,quantity,DiscountPercent,TotalSaleAmount,TotalCostPrice
SL000765,27-Mar-21,P00284,S0037,C00965,2,15,2021.3,1872
SL004008,16-Oct-24,P00284,S0093,C00880,3,15,3031.95,2808
SL001896,31-Jan-26,P00285,S0089,C00716,9,5,37183.95,32139
SL003370,08-May-24,P00285,S0014,C00101,8,10,31312.8,28568
SL002550,21-Sep-25,P00285,S0086,C00495,6,20,20875.2,21426
SL003868,16-Mar-25,P00285,S0005,C00632,2,25,6523.5,7142
SL001805,15-May-26,P00286,S0040,C00325,3,0,6087,5088
SL000576,26-Dec-25,P00286,S0048,C00386,3,20,4869.6,5088
SL003873,15-Feb-26,P00287,S0099,C00706,1,10,7298.1,6279
SL002708,17-Sep-21,P00287,S0019,C00428,10,10,72981,62790
SL001368,12-Nov-25,P00287,S0094,C00133,6,0,48654,37674
SL004362,09-May-24,P00287,S0015,C00563,10,0,81090,62790
SL001742,23-May-26,P00287,S0035,C00909,6,5,46221.3,37674
SL004906,10-Aug-23,P00287,S0069,C00898,3,5,23110.65,18837
SL003554,01-Jul-25,P00287,S0089,C00974,10,10,72981,62790
SL002091,21-Jun-25,P00288,S0016,C00057,3,0,9477,7788
SL002728,20-Jan-22,P00288,S0089,C00592,7,0,22113,18172
SL000493,19-Jan-26,P00288,S0035,C00857,8,5,24008.4,20768
SL003937,22-Feb-21,P00288,S0087,C00333,7,25,16584.75,18172
SL001186,29-May-26,P00289,S0059,C00749,7,0,24493,20020
SL004656,20-Jun-26,P00289,S0067,C00253,8,0,27992,22880
SL000856,09-Oct-23,P00289,S0014,C00819,5,25,13121.25,14300
SL000107,09-Mar-25,P00290,S0064,C00756,8,10,57376.8,45872
SL002749,18-Jun-24,P00290,S0061,C00036,1,0,7969,5734
SL002685,31-Dec-24,P00290,S0042,C00334,7,0,55783,40138
SL003514,23-Feb-26,P00290,S0076,C00615,4,0,31876,22936
SL000674,21-May-26,P00290,S0084,C00599,5,5,37852.75,28670
SL004041,06-Nov-20,P00290,S0012,C00965,1,5,7570.55,5734
SL002732,18-Jun-24,P00290,S0058,C00190,7,5,52993.85,40138
SL004842,26-Jul-25,P00290,S0072,C00030,2,10,14344.2,11468
SL003899,05-Oct-25,P00290,S0068,C00947,7,10,50204.7,40138
SL000471,23-Dec-25,P00290,S0091,C00984,9,20,57376.8,51606
SL002742,31-Mar-23,P00291,S0037,C00220,6,10,55560.6,47484
SL002252,25-Sep-22,P00291,S0088,C00314,9,25,69450.75,71226
SL001948,06-Jan-26,P00291,S0074,C00903,2,0,20578,15828
SL001529,08-Sep-24,P00291,S0027,C00417,7,0,72023,55398
SL002523,06-Apr-26,P00291,S0018,C00889,2,5,19549.1,15828
SL000496,11-Jun-25,P00292,S0088,C00922,7,25,17792.25,17367
SL002707,14-Sep-25,P00292,S0054,C00834,2,25,5083.5,4962
SL000664,15-Jan-23,P00292,S0023,C00991,10,15,28806.5,24810
SL001282,20-Sep-25,P00292,S0069,C00363,1,0,3389,2481
SL003115,20-May-23,P00292,S0035,C00264,3,0,10167,7443
SL004037,07-Oct-25,P00292,S0081,C00815,1,0,3389,2481
SL000532,21-Jun-23,P00292,S0080,C00978,5,0,16945,12405
SL002412,16-Jun-25,P00292,S0070,C00830,10,20,27112,24810
SL003487,30-Oct-22,P00293,S0013,C00531,3,0,12447,10170
SL002516,24-May-23,P00293,S0086,C00145,4,0,16596,13560
SL003365,29-Jan-25,P00293,S0013,C00044,9,10,33606.9,30510
SL002323,25-Nov-25,P00293,S0055,C00663,5,10,18670.5,16950
SL000446,16-Nov-24,P00293,S0064,C00518,5,10,18670.5,16950
SL003105,21-Jun-25,P00293,S0020,C00760,5,15,17633.25,16950
SL002499,31-Dec-25,P00293,S0068,C00614,2,15,7053.3,6780
SL003451,14-May-25,P00294,S0039,C00408,1,0,4049,3454
SL002397,11-Sep-23,P00294,S0005,C00313,9,0,36441,31086
SL001863,08-Jan-26,P00294,S0045,C00997,8,0,32392,27632
SL004396,26-Jun-22,P00294,S0048,C00514,8,10,29152.8,27632
SL002178,24-Mar-23,P00294,S0071,C00946,8,20,25913.6,27632
SL003005,30-Jun-26,P00294,S0061,C00235,10,25,30367.5,34540
SL003136,28-Oct-25,P00295,S0064,C00056,7,15,30160.55,30457
SL004903,22-Jun-26,P00295,S0040,C00829,6,0,30414,26106
SL004441,18-Dec-22,P00295,S0008,C00205,5,0,25345,21755
SL000336,01-Aug-25,P00295,S0013,C00267,5,0,25345,21755
SL004691,11-Dec-25,P00295,S0019,C00172,1,10,4562.1,4351
SL000215,14-Jul-21,P00295,S0084,C00062,6,25,22810.5,26106
SL004034,28-Oct-23,P00296,S0098,C00569,5,0,3995,3165
SL003936,07-Jun-26,P00296,S0071,C00420,6,25,3595.5,3798
SL003967,04-Aug-23,P00296,S0081,C00124,6,0,4794,3798
SL004947,08-Feb-26,P00296,S0067,C00119,1,15,679.15,633
SL004390,22-Mar-26,P00296,S0100,C00246,10,25,5992.5,6330
SL003300,13-Apr-24,P00296,S0049,C00402,1,10,719.1,633
SL001783,21-Jun-26,P00297,S0008,C00171,2,0,15758,11764
SL003284,15-Jun-26,P00297,S0099,C00504,2,15,13394.3,11764
SL000746,08-Aug-21,P00298,S0050,C00242,6,10,24024.6,20316
SL000870,22-Mar-25,P00298,S0077,C00821,9,0,40041,30474
SL003549,22-Jul-20,P00298,S0005,C00370,2,0,8898,6772
SL004373,05-Jun-24,P00298,S0049,C00968,7,5,29585.85,23702
SL002875,13-Sep-22,P00298,S0088,C00980,4,10,16016.4,13544
SL000613,06-Jun-25,P00298,S0092,C00394,6,10,24024.6,20316
SL004946,02-Jan-26,P00299,S0081,C00710,1,5,5632.55,4420
SL004418,18-Aug-25,P00299,S0097,C00589,7,5,39427.85,30940
SL003480,03-Mar-22,P00300,S0071,C00395,9,0,31671,26127
SL004285,16-Jan-23,P00300,S0007,C00849,2,10,6334.2,5806
SL000272,20-Jan-26,P00300,S0061,C00253,4,20,11260.8,11612
SL001166,02-Apr-22,P00300,S0094,C00878,3,25,7917.75,8709
SL003123,11-Feb-23,P00301,S0016,C00489,6,0,34494,27132
SL001684,22-Mar-26,P00301,S0025,C00979,8,0,45992,36176
SL001502,27-Apr-25,P00301,S0075,C00275,5,15,24433.25,22610
SL003176,17-Jun-25,P00302,S0055,C00554,8,10,48736.8,44792
SL002274,03-Apr-25,P00302,S0093,C00358,7,20,37906.4,39193
SL001349,30-Nov-20,P00302,S0022,C00103,1,20,5415.2,5599
SL000487,12-Oct-25,P00302,S0094,C00243,9,20,48736.8,50391
SL002281,04-Nov-24,P00303,S0086,C00606,1,0,1839,1319
SL000093,14-Jun-26,P00303,S0026,C00592,6,0,11034,7914
SL000435,13-Feb-20,P00303,S0067,C00559,4,0,7356,5276
SL004221,25-Jun-23,P00303,S0076,C00605,5,5,8735.25,6595
SL003110,28-Jul-25,P00303,S0042,C00697,9,20,13240.8,11871
SL000427,22-Sep-22,P00303,S0089,C00173,3,25,4137.75,3957
SL003393,07-May-23,P00303,S0034,C00518,7,15,10942.05,9233
SL002329,09-Feb-22,P00304,S0013,C00187,9,5,37953.45,27693
SL003192,28-Jun-26,P00304,S0086,C00482,1,5,4217.05,3077
SL000019,20-Aug-24,P00304,S0023,C00122,3,10,11985.3,9231
SL003512,28-Jul-25,P00304,S0027,C00160,8,25,26634,24616
SL001288,04-Aug-22,P00304,S0092,C00754,1,0,4439,3077
SL001981,28-Apr-26,P00304,S0075,C00737,4,25,13317,12308
SL002199,01-Jul-25,P00304,S0080,C00152,9,15,33958.35,27693
SL004156,01-Jul-23,P00305,S0035,C00617,2,20,8974.4,9106
SL001656,30-Jun-24,P00305,S0094,C00451,1,0,5609,4553
SL001411,20-Nov-25,P00305,S0033,C00972,2,5,10657.1,9106
SL001104,02-Apr-25,P00305,S0010,C00808,9,10,45432.9,40977
SL000132,08-Sep-23,P00305,S0052,C00026,6,20,26923.2,27318
SL001101,22-Jul-21,P00306,S0086,C00615,3,0,22767,15705
SL000677,27-Mar-25,P00306,S0024,C00435,8,0,60712,41880
SL000129,10-Oct-25,P00306,S0025,C00796,2,0,15178,10470
SL001750,23-Jan-26,P00306,S0075,C00142,10,10,68301,52350
SL001931,14-Apr-24,P00306,S0098,C00238,10,15,64506.5,52350
SL004258,09-May-21,P00307,S0076,C00932,8,10,8632.8,7640
SL000170,29-Jun-22,P00307,S0033,C00542,6,10,6474.6,5730
SL003172,06-Sep-23,P00308,S0070,C00348,2,0,9098,7580
SL003445,06-Jan-26,P00308,S0013,C00724,7,20,25474.4,26530
SL004522,14-Jul-24,P00308,S0026,C00846,7,20,25474.4,26530
SL000442,28-Oct-25,P00308,S0084,C00376,10,25,34117.5,37900
SL003727,07-Aug-24,P00309,S0011,C00103,3,5,12138.15,9564
SL003417,21-Sep-25,P00309,S0060,C00838,4,0,17036,12752
SL003883,03-May-26,P00309,S0010,C00916,9,0,38331,28692
SL000161,13-May-20,P00309,S0008,C00022,1,5,4046.05,3188
SL001330,17-Mar-22,P00309,S0003,C00335,2,10,7666.2,6376
SL001877,08-Feb-22,P00309,S0056,C00753,10,10,38331,31880
SL001564,11-Sep-25,P00309,S0074,C00811,3,10,11499.3,9564
SL001889,08-Dec-25,P00310,S0006,C00917,1,5,7390.05,5798
SL003586,01-Apr-24,P00310,S0083,C00382,4,10,28004.4,23192
SL002148,09-Jun-26,P00310,S0010,C00228,4,10,28004.4,23192
SL001792,11-Jun-26,P00310,S0070,C00771,10,10,70011,57980
SL002241,26-Mar-25,P00310,S0001,C00115,6,20,37339.2,34788
SL002554,19-May-26,P00310,S0076,C00001,4,20,24892.8,23192
SL001310,04-Mar-23,P00311,S0024,C00802,4,5,27166.2,21108
SL001433,22-Mar-26,P00311,S0010,C00587,2,10,12868.2,10554
SL002307,27-Oct-22,P00311,S0085,C00999,2,10,12868.2,10554
SL003297,13-Jul-23,P00311,S0032,C00576,5,20,28596,26385
SL002115,04-Nov-23,P00311,S0093,C00312,10,15,60766.5,52770
SL001174,15-Jun-23,P00311,S0015,C00421,8,15,48613.2,42216
SL004281,09-Jan-24,P00312,S0093,C00400,1,5,2934.55,2233
SL000850,23-Jun-26,P00312,S0100,C00841,5,0,15445,11165
SL002331,23-Jun-21,P00312,S0044,C00656,4,10,11120.4,8932
SL004238,20-Apr-26,P00312,S0083,C00927,3,25,6950.25,6699
SL001475,30-Aug-24,P00313,S0073,C00790,10,25,5692.5,5650
SL000214,09-Oct-24,P00313,S0046,C00159,8,0,6072,4520
SL004124,05-Nov-22,P00313,S0070,C00445,2,0,1518,1130
SL003263,14-Jun-25,P00313,S0003,C00994,10,5,7210.5,5650
SL000958,13-May-21,P00313,S0045,C00354,3,25,1707.75,1695
SL001840,06-Mar-24,P00313,S0028,C00264,7,0,5313,3955
SL001560,15-Jan-25,P00314,S0100,C00567,10,0,12290,9290
SL004552,27-Jun-21,P00314,S0007,C00342,5,5,5837.75,4645
SL000608,05-Mar-25,P00314,S0041,C00194,2,5,2335.1,1858
SL003774,12-May-22,P00314,S0005,C00029,6,20,5899.2,5574
SL004579,30-Jun-26,P00315,S0004,C00392,6,0,19014,15498
SL003510,23-May-20,P00315,S0018,C00580,3,0,9507,7749
SL001243,30-Aug-25,P00315,S0072,C00190,8,0,25352,20664
SL000342,26-Nov-24,P00315,S0031,C00238,5,10,14260.5,12915
SL004866,17-May-25,P00315,S0009,C00954,4,10,11408.4,10332
SL004306,20-Mar-24,P00315,S0018,C00912,2,20,5070.4,5166
SL002908,18-Apr-21,P00316,S0096,C00913,6,0,34494,27246
SL000580,15-Jun-26,P00316,S0055,C00308,10,0,57490,45410
SL004516,27-Mar-25,P00316,S0057,C00232,9,0,51741,40869
SL003702,01-May-26,P00316,S0061,C00962,6,0,34494,27246
SL004703,23-Mar-24,P00316,S0034,C00916,8,0,45992,36328
SL001365,10-Nov-22,P00316,S0011,C00383,10,20,45992,45410
SL002421,23-Mar-26,P00316,S0023,C00426,10,25,43117.5,45410
SL000948,27-Jan-25,P00316,S0090,C00656,10,15,48866.5,45410
SL004700,15-Mar-24,P00317,S0049,C00160,3,15,12262.95,11865
SL002772,24-Dec-25,P00317,S0078,C00098,3,0,14427,11865
SL001434,03-Jun-25,P00317,S0070,C00134,9,0,43281,35595
SL004059,29-Apr-26,P00317,S0033,C00262,10,10,43281,39550
SL001066,19-Jan-26,P00318,S0074,C00381,4,0,7956,5644
SL004667,21-Jan-25,P00318,S0080,C00924,2,10,3580.2,2822
SL003117,04-Feb-26,P00318,S0008,C00386,1,20,1591.2,1411
SL003175,14-Jun-23,P00318,S0081,C00911,6,15,10143.9,8466
SL000824,19-Jun-26,P00318,S0021,C00142,3,0,5967,4233
SL002867,12-Dec-25,P00319,S0047,C00987,5,25,31796.25,29430
SL000827,09-Apr-21,P00319,S0039,C00856,3,0,25437,17658
SL002047,21-Apr-25,P00319,S0088,C00034,8,0,67832,47088
SL004949,14-Jan-26,P00319,S0056,C00211,5,0,42395,29430
SL001343,24-Sep-23,P00319,S0013,C00220,5,0,42395,29430
SL004723,21-May-26,P00319,S0037,C00827,7,10,53417.7,41202
SL000495,18-Dec-24,P00320,S0006,C00428,1,0,5869,4741
SL004331,30-Dec-25,P00320,S0011,C00342,9,0,52821,42669
SL000947,22-Apr-22,P00320,S0054,C00935,9,0,52821,42669
SL002240,14-Feb-22,P00320,S0063,C00242,3,5,16726.65,14223
SL001557,10-Nov-25,P00320,S0077,C00267,4,5,22302.2,18964
SL004374,17-Mar-24,P00320,S0079,C00918,7,5,39028.85,33187
SL002051,24-Dec-21,P00320,S0080,C00813,2,10,10564.2,9482
SL001739,23-Dec-21,P00320,S0016,C00149,8,10,42256.8,37928
SL002538,10-May-20,P00320,S0038,C00833,8,15,39909.2,37928
SL001866,07-Feb-26,P00321,S0048,C00126,2,20,6798.4,6522
SL000281,24-Apr-25,P00321,S0050,C00144,6,0,25494,19566
SL000942,08-May-24,P00321,S0045,C00899,7,0,29743,22827
SL002464,13-Mar-26,P00321,S0027,C00693,8,10,30592.8,26088
SL001351,13-Feb-24,P00321,S0002,C00157,10,10,38241,32610
SL003108,07-Jan-21,P00321,S0044,C00801,6,10,22944.6,19566
SL003240,22-Jun-25,P00321,S0097,C00793,5,5,20182.75,16305
SL000147,18-May-24,P00321,S0076,C00377,4,25,12747,13044
SL003655,16-May-26,P00322,S0037,C00689,7,10,31745.7,30429
SL003264,24-Mar-26,P00322,S0090,C00025,6,15,25698.9,26082
SL003009,14-Oct-24,P00322,S0049,C00356,6,15,25698.9,26082
SL004595,14-Nov-24,P00322,S0016,C00283,10,15,42831.5,43470
SL000091,30-Mar-21,P00323,S0025,C00448,1,5,7143.05,5313
SL000216,09-Oct-22,P00323,S0031,C00266,1,5,7143.05,5313
SL002567,21-Feb-26,P00323,S0059,C00544,7,20,42106.4,37191
SL004457,27-Nov-25,P00323,S0030,C00964,6,15,38346.9,31878
SL001140,21-Oct-24,P00323,S0063,C00622,10,15,63911.5,53130
SL002608,25-Feb-23,P00324,S0032,C01000,6,0,33174,25326
SL003377,07-Nov-22,P00324,S0078,C00739,4,0,22116,16884
SL004689,12-Nov-25,P00324,S0021,C00399,6,5,31515.3,25326
SL001265,03-Jul-23,P00324,S0066,C00531,9,10,44784.9,37989
SL002211,20-Oct-24,P00324,S0098,C00409,10,10,49761,42210
SL003486,07-Mar-25,P00324,S0046,C00978,1,10,4976.1,4221
SL002520,01-Jun-26,P00324,S0088,C00204,1,15,4699.65,4221
SL003245,14-Sep-24,P00325,S0060,C00125,7,10,41132.7,38934
SL004935,21-Aug-21,P00325,S0097,C00197,5,0,32645,27810
SL004468,27-Mar-26,P00325,S0098,C00081,5,0,32645,27810
SL002968,19-Nov-23,P00325,S0074,C00589,10,20,52232,55620
SL003201,06-Jul-21,P00325,S0099,C00525,8,15,44397.2,44496
SL001836,03-May-25,P00325,S0001,C00998,6,15,33297.9,33372
SL003164,31-Jan-21,P00326,S0097,C00935,1,5,10116.55,7691
SL004440,07-Oct-22,P00326,S0006,C00986,4,0,42596,30764
SL003594,14-Jan-22,P00326,S0011,C00734,6,0,63894,46146
SL000572,20-Jul-23,P00327,S0056,C00423,5,5,33957.75,25095
SL000778,24-May-23,P00327,S0044,C00893,8,10,51472.8,40152
SL000183,14-Aug-25,P00327,S0036,C00611,3,25,16085.25,15057
SL000300,08-Jun-21,P00327,S0002,C00233,1,0,7149,5019
SL002873,01-Oct-23,P00327,S0066,C00817,6,0,42894,30114
SL000477,02-Apr-26,P00327,S0005,C00479,5,5,33957.75,25095
SL000962,23-Oct-25,P00328,S0044,C00471,5,5,19327.75,16955
SL000703,10-Feb-26,P00328,S0032,C00835,4,0,16276,13564
SL001195,16-Sep-23,P00328,S0048,C00619,9,5,34789.95,30519
SL002100,01-May-20,P00328,S0011,C00570,3,20,9765.6,10173
SL004986,20-May-24,P00328,S0095,C00920,3,20,9765.6,10173
SL001085,15-Mar-23,P00328,S0012,C00777,1,15,3458.65,3391
SL004931,04-Sep-23,P00329,S0036,C00546,6,0,27174,19356
SL003707,29-Apr-25,P00329,S0026,C00130,1,0,4529,3226
SL003044,27-Sep-24,P00329,S0091,C00159,4,0,18116,12904
SL002462,31-Jul-24,P00329,S0038,C00623,5,0,22645,16130
SL001707,06-Mar-23,P00329,S0010,C00183,1,5,4302.55,3226
SL002539,21-Jun-26,P00329,S0099,C00318,7,25,23777.25,22582
SL001525,17-Jan-26,P00330,S0035,C00903,9,0,23211,17325
SL003817,10-Jan-25,P00330,S0100,C00954,5,10,11605.5,9625
SL000089,23-Oct-22,P00332,S0099,C00248,10,10,73971,60150
SL001702,23-May-20,P00332,S0038,C00765,6,5,46848.3,36090
SL000975,05-Dec-25,P00332,S0064,C00703,7,5,54656.35,42105
SL003034,18-Dec-25,P00332,S0097,C00003,4,20,26300.8,24060
SL004741,08-Sep-25,P00332,S0065,C00688,1,25,6164.25,6015
SL004911,29-Oct-25,P00333,S0007,C00876,5,20,43196,38300
SL000749,20-Oct-24,P00333,S0003,C00019,7,20,60474.4,53620
SL000837,10-Feb-24,P00333,S0068,C00164,5,10,48595.5,38300
SL001922,16-Mar-26,P00333,S0002,C00282,7,20,60474.4,53620
SL001024,31-Dec-24,P00333,S0068,C00824,8,0,86392,61280
SL004220,24-Mar-26,P00334,S0069,C00427,4,5,28762.2,24936
SL004353,06-Dec-21,P00334,S0065,C00772,2,10,13624.2,12468
SL004319,17-Apr-21,P00334,S0025,C00450,1,10,6812.1,6234
SL004123,09-Jun-26,P00334,S0050,C00141,4,20,24220.8,24936
SL004378,04-Jun-25,P00334,S0068,C00678,6,25,34060.5,37404
SL004708,06-Oct-23,P00334,S0077,C00570,6,20,36331.2,37404
SL001344,17-Aug-23,P00334,S0048,C00662,3,0,22707,18702
SL001825,26-Jun-25,P00334,S0002,C00167,6,0,45414,37404
SL004707,08-Feb-24,P00334,S0086,C00396,9,0,68121,56106
SL000668,25-Jan-26,P00334,S0067,C00325,6,5,43143.3,37404
SL003214,10-Feb-22,P00335,S0019,C00600,9,5,12816.45,10332
SL000305,08-Jun-21,P00335,S0089,C00411,5,5,7120.25,5740
SL002322,07-Nov-25,P00335,S0051,C00962,7,5,9968.35,8036
SL004611,20-Jun-26,P00335,S0023,C00840,8,15,10193.2,9184
SL004519,02-Jul-24,P00335,S0062,C00536,7,15,8919.05,8036
SL004472,01-Jul-23,P00336,S0001,C00197,6,0,24294,17436
SL000647,26-Mar-24,P00336,S0042,C00614,7,0,28343,20342
SL004016,06-Feb-21,P00336,S0060,C00693,2,5,7693.1,5812
SL003532,25-Apr-23,P00336,S0088,C00329,2,5,7693.1,5812
SL003062,11-Apr-25,P00336,S0061,C00437,6,25,18220.5,17436
SL001727,30-Jan-26,P00337,S0048,C00082,7,0,53543,45787
SL004510,25-Feb-26,P00337,S0023,C00297,6,0,45894,39246
SL003896,22-Oct-25,P00337,S0084,C00626,5,5,36332.75,32705
SL004178,29-Mar-26,P00337,S0072,C00608,9,10,61956.9,58869
SL004451,26-Apr-23,P00337,S0021,C00872,6,10,41304.6,39246
SL001787,01-Mar-24,P00338,S0052,C00151,9,0,28971,23139
SL001599,10-Apr-26,P00338,S0046,C00505,2,0,6438,5142
SL002991,30-May-26,P00338,S0015,C00533,3,5,9174.15,7713
SL001021,01-Mar-24,P00338,S0041,C00078,7,0,22533,17997
SL001716,11-Apr-23,P00338,S0029,C00491,1,5,3058.05,2571
SL001587,29-Apr-24,P00338,S0019,C00822,4,10,11588.4,10284
SL004961,20-May-25,P00338,S0033,C00435,10,0,32190,25710
SL001255,11-Oct-24,P00339,S0075,C00480,6,20,47851.2,47706
SL004540,04-Jan-23,P00339,S0078,C00862,2,5,18941.1,15902
SL003716,19-Jul-22,P00339,S0099,C00707,3,0,29907,23853
SL001605,20-Sep-25,P00339,S0026,C00792,7,0,69783,55657
SL002127,26-Oct-25,P00339,S0086,C00710,5,0,49845,39755
SL004436,10-Dec-23,P00339,S0071,C00778,10,5,94705.5,79510
SL001650,28-Jun-23,P00339,S0090,C00943,4,5,37882.2,31804
SL001005,03-Oct-24,P00339,S0040,C00526,4,10,35888.4,31804
SL001696,14-Sep-25,P00340,S0059,C00293,1,0,6509,5501
SL002376,17-Apr-25,P00340,S0058,C00131,1,0,6509,5501
SL004427,11-Apr-20,P00340,S0029,C00905,10,0,65090,55010
SL004920,08-Apr-23,P00340,S0012,C00395,7,5,43284.85,38507
SL003353,30-Nov-22,P00340,S0031,C00831,2,10,11716.2,11002
SL003329,06-Jan-20,P00340,S0078,C00955,10,10,58581,55010
SL003675,03-Oct-25,P00340,S0049,C00395,1,20,5207.2,5501
SL002207,20-Feb-26,P00340,S0043,C00815,1,25,4881.75,5501
SL002874,23-Feb-25,P00341,S0099,C00225,10,15,47761.5,45830
SL003232,14-Aug-24,P00341,S0061,C00430,9,0,50571,41247
SL001339,03-Apr-26,P00341,S0076,C00966,8,0,44952,36664
SL004774,27-May-25,P00341,S0090,C00092,2,0,11238,9166
SL000716,22-Jun-25,P00341,S0036,C00142,5,5,26690.25,22915
SL003008,29-May-25,P00341,S0044,C00070,7,5,37366.35,32081
SL002905,22-Nov-22,P00341,S0078,C00285,2,10,10114.2,9166
SL000841,12-Apr-22,P00341,S0005,C00118,4,10,20228.4,18332
SL004638,27-Mar-26,P00341,S0088,C00367,10,10,50571,45830
SL002406,19-Jan-26,P00341,S0031,C00090,3,10,15171.3,13749
SL000619,09-Jun-26,P00341,S0053,C00523,8,20,35961.6,36664
SL003810,28-Jan-26,P00342,S0013,C00751,6,25,47920.5,47874
SL004482,27-Jul-23,P00342,S0072,C00032,10,0,106490,79790
SL004192,01-Jun-24,P00342,S0052,C00249,10,10,95841,79790
SL003793,26-Dec-21,P00342,S0015,C00012,3,0,31947,23937
SL000761,29-May-24,P00343,S0088,C00164,7,15,50390.55,47649
SL003593,05-Feb-24,P00343,S0091,C00079,10,10,76221,68070
SL003745,08-Aug-21,P00343,S0028,C00757,3,0,25407,20421
SL002379,28-Feb-23,P00343,S0007,C00862,1,0,8469,6807
SL002845,03-Feb-24,P00343,S0018,C00699,1,25,6351.75,6807
SL003092,18-Apr-25,P00344,S0099,C00097,3,0,21147,14955
SL003029,17-Mar-26,P00344,S0041,C00750,2,0,14098,9970
SL003851,02-Apr-20,P00344,S0051,C00187,2,5,13393.1,9970
SL003435,24-May-26,P00344,S0092,C00650,4,5,26786.2,19940
SL002344,27-Apr-26,P00345,S0028,C00630,6,0,38934,30240
SL003298,07-Mar-21,P00345,S0011,C00162,6,0,38934,30240
SL003681,19-Nov-22,P00345,S0060,C00648,9,10,52560.9,45360
SL004752,18-Jan-26,P00345,S0077,C00414,3,10,17520.3,15120
SL002878,19-Mar-23,P00345,S0052,C00767,6,15,33093.9,30240
SL000126,13-Jan-26,P00346,S0093,C00587,7,25,7974.75,9086
SL003120,20-Apr-26,P00346,S0062,C00038,2,0,3038,2596
SL002862,12-Jun-23,P00346,S0089,C00040,2,0,3038,2596
SL000833,02-Sep-25,P00346,S0030,C00140,9,10,12303.9,11682
SL000023,05-Feb-22,P00346,S0028,C00853,7,10,9569.7,9086
SL003098,07-Apr-21,P00346,S0095,C00102,3,0,4557,3894
SL003620,05-Mar-24,P00347,S0051,C00330,1,0,1359,966
SL001692,09-Nov-25,P00347,S0095,C00842,4,0,5436,3864
SL004330,29-Jul-25,P00347,S0070,C00150,4,0,5436,3864
SL001957,20-Dec-22,P00347,S0036,C00382,1,5,1291.05,966
SL001019,26-Aug-21,P00347,S0012,C00787,7,5,9037.35,6762
SL001206,09-Dec-25,P00348,S0005,C00283,5,20,21516,19480
SL004072,05-Nov-23,P00348,S0011,C00666,5,5,25550.25,19480
SL000447,16-Feb-26,P00348,S0087,C00450,5,25,20171.25,19480
SL002853,10-Jun-26,P00349,S0088,C00962,1,5,6981.55,5571
SL003829,06-Jul-21,P00349,S0080,C00715,2,0,14698,11142
SL003906,24-May-26,P00349,S0009,C00262,5,0,36745,27855
SL001790,01-Jul-25,P00349,S0004,C00316,10,5,69815.5,55710
SL003631,09-Nov-25,P00349,S0043,C00206,8,0,58792,44568
SL003753,10-Nov-25,P00349,S0061,C00902,8,0,58792,44568
SL002330,15-May-26,P00349,S0038,C00556,1,5,6981.55,5571
SL001252,02-Apr-25,P00349,S0047,C00499,9,10,59526.9,50139
SL004607,27-Nov-25,P00349,S0020,C00385,9,20,52912.8,50139
SL004974,18-Nov-24,P00349,S0091,C00362,3,15,18739.95,16713
SL004439,05-Oct-23,P00350,S0041,C00693,5,25,24258.75,25150
SL003842,25-Apr-24,P00350,S0100,C00515,1,0,6469,5030
SL004591,13-Jun-26,P00350,S0055,C00228,10,0,64690,50300
SL002021,03-Apr-23,P00350,S0088,C00732,2,10,11644.2,10060
SL003292,02-Jun-26,P00350,S0023,C00485,4,20,20700.8,20120
SL004780,09-Oct-25,P00351,S0027,C00688,6,5,20286.3,18012
SL000902,16-Oct-24,P00351,S0015,C00331,1,0,3559,3002
SL002390,23-Apr-21,P00351,S0066,C00428,7,5,23667.35,21014
SL001610,07-Apr-23,P00352,S0071,C00846,10,0,24890,18880
SL002743,09-Apr-25,P00352,S0023,C00723,1,10,2240.1,1888
SL003051,09-Aug-21,P00352,S0018,C00801,7,5,16551.85,13216
SL002302,13-Sep-22,P00352,S0100,C00632,1,0,2489,1888
SL004307,21-Apr-26,P00352,S0046,C00300,1,0,2489,1888
SL002696,08-Jan-26,P00353,S0047,C00712,8,5,24996.4,20680
SL001595,01-Sep-25,P00353,S0092,C00610,7,5,21871.85,18095
SL000314,16-Sep-24,P00353,S0066,C00898,8,20,21049.6,20680
SL002735,05-Jan-24,P00353,S0047,C00535,5,20,13156,12925
SL002490,19-Oct-22,P00353,S0008,C00584,5,15,13978.25,12925
SL001091,06-Jan-21,P00354,S0082,C00855,3,0,12837,10266
SL000911,24-May-22,P00354,S0008,C00580,5,0,21395,17110
SL003057,08-May-26,P00354,S0046,C00783,5,5,20325.25,17110
SL000968,12-Feb-26,P00354,S0045,C00505,5,10,19255.5,17110
SL000102,26-Nov-24,P00354,S0015,C00335,5,20,17116,17110
SL000626,25-May-24,P00354,S0061,C00421,4,20,13692.8,13688
SL001765,03-Jun-23,P00355,S0067,C00738,9,5,36243.45,26847
SL003779,12-Feb-23,P00355,S0058,C00635,5,10,19075.5,14915
SL001102,28-Apr-24,P00355,S0076,C00467,10,10,38151,29830
SL002238,05-Aug-22,P00355,S0056,C00512,10,10,38151,29830
SL001244,12-May-24,P00355,S0012,C00857,5,20,16956,14915
SL004105,21-Nov-24,P00355,S0073,C00767,5,0,21195,14915
SL001752,05-Jun-26,P00355,S0010,C00650,2,25,6358.5,5966
