InventoryID,Date,ProductID,StoreID,OpeningStock,PurchaseQty,SalesQty,ClosingStock
INV01793,10-11-2025,P00349,S0061,71,37,8,100
INV01794,06-07-2021,P00349,S0080,52,4,2,54
INV01795,10-06-2026,P00349,S0088,52,2,1,53
INV01796,18-11-2024,P00349,S0091,139,13,3,149
INV01797,02-06-2026,P00350,S0023,123,18,4,137
INV01798,05-10-2023,P00350,S0041,59,12,5,66
INV01799,13-06-2026,P00350,S0055,90,2,10,82
INV01800,03-04-2023,P00350,S0088,105,37,2,140
INV01801,25-04-2024,P00350,S0100,60,18,1,77
INV01802,16-10-2024,P00351,S0015,68,11,1,78
INV01803,09-10-2025,P00351,S0027,109,11,6,114
INV01804,23-04-2021,P00351,S0066,105,24,7,122
INV01805,09-08-2021,P00352,S0018,62,35,7,90
INV01806,09-04-2025,P00352,S0023,96,8,1,103
INV01807,21-04-2026,P00352,S0046,104,25,1,128
INV01808,07-04-2023,P00352,S0071,122,17,10,129
INV01809,13-09-2022,P00352,S0100,29,0,1,28
INV01810,19-10-2022,P00353,S0008,80,23,5,98
INV01811,05-01-2024,P00353,S0047,71,7,5,73
INV01812,08-01-2026,P00353,S0047,73,8,8,73
INV01813,16-09-2024,P00353,S0066,121,16,8,129
INV01814,01-09-2025,P00353,S0092,33,38,7,64
INV01815,24-05-2022,P00354,S0008,98,12,5,105
INV01816,26-11-2024,P00354,S0015,36,6,5,37
INV01817,12-02-2026,P00354,S0045,106,32,5,133
INV01818,08-05-2026,P00354,S0046,140,29,5,164
INV01819,25-05-2024,P00354,S0061,86,39,4,121
INV01820,06-01-2021,P00354,S0082,45,20,3,62
INV01821,05-06-2026,P00355,S0010,32,19,2,49
INV01822,12-05-2024,P00355,S0012,125,33,5,153
INV01823,05-08-2022,P00355,S0056,85,14,10,89
INV01824,12-02-2023,P00355,S0058,148,2,5,145
INV01825,24-04-2026,P00355,S0064,115,8,8,115
INV01826,03-06-2023,P00355,S0067,96,34,9,121
INV01827,21-11-2024,P00355,S0073,47,22,5,64
INV01828,28-04-2024,P00355,S0076,39,33,10,62
INV01829,24-07-2021,P00356,S0020,42,22,4,60
INV01830,12-05-2026,P00356,S0031,86,2,5,83
INV01831,06-12-2024,P00356,S0038,52,19,4,67
INV01832,11-02-2024,P00356,S0044,115,5,4,116
INV01833,01-05-2026,P00356,S0049,70,15,3,82
INV01834,03-09-2023,P00356,S0084,68,10,1,77
INV01835,09-06-2024,P00357,S0004,68,0,4,64
INV01836,14-05-2022,P00357,S0012,117,12,3,126
INV01837,25-01-2026,P00357,S0019,48,23,3,68
INV01838,06-09-2024,P00357,S0040,52,38,9,81
INV01839,21-10-2023,P00357,S0051,114,15,1,128
INV01840,16-05-2023,P00357,S0085,142,4,9,137
INV01841,08-06-2026,P00357,S0090,94,29,3,120
INV01842,28-01-2025,P00357,S0091,42,0,6,36
INV01843,24-07-2024,P00358,S0004,115,7,7,115
INV01844,21-08-2025,P00358,S0023,92,28,4,116
INV01845,10-10-2025,P00358,S0063,88,31,10,109
INV01846,17-04-2025,P00358,S0091,114,11,1,124
INV01847,31-01-2026,P00358,S0099,25,6,3,28
INV01848,01-06-2026,P00359,S0006,141,19,1,159
INV01849,25-10-2020,P00359,S0034,116,37,10,143
INV01850,28-03-2025,P00359,S0064,66,24,2,88
INV01851,26-07-2025,P00359,S0081,70,27,9,88
INV01852,10-03-2025,P00360,S0006,151,16,7,160
INV01853,09-02-2024,P00360,S0010,124,32,9,147
INV01854,03-05-2024,P00360,S0010,147,33,10,170
INV01855,23-03-2026,P00360,S0014,27,12,5,34
INV01856,21-01-2026,P00360,S0044,55,1,8,48
INV01857,17-11-2022,P00360,S0057,140,36,7,169
INV01858,10-06-2026,P00360,S0063,76,38,8,106
INV01859,13-02-2026,P00360,S0069,104,29,2,131
INV01860,16-10-2025,P00360,S0074,48,35,6,77
INV01861,27-08-2025,P00360,S0082,26,6,2,30
INV01862,07-05-2026,P00360,S0092,68,14,7,75
INV01863,11-02-2022,P00361,S0003,68,27,7,88
INV01864,06-06-2025,P00361,S0035,113,22,3,132
INV01865,28-02-2026,P00361,S0081,71,22,3,90
INV01866,16-08-2022,P00362,S0039,36,38,8,66
INV01867,31-03-2020,P00362,S0082,105,25,6,124
INV01868,30-11-2023,P00362,S0085,93,6,6,93
INV01869,15-03-2025,P00362,S0093,118,21,8,131
INV01870,04-06-2021,P00362,S0096,124,16,4,136
INV01871,27-01-2026,P00363,S0006,149,2,10,141
INV01872,26-02-2026,P00363,S0058,101,34,8,127
INV01873,10-02-2025,P00363,S0084,73,27,9,91
INV01874,10-03-2026,P00363,S0096,59,25,5,79
INV01875,08-01-2021,P00364,S0053,71,5,1,75
INV01876,02-10-2022,P00364,S0055,23,26,3,46
INV01877,21-01-2026,P00364,S0059,122,32,6,148
INV01878,17-08-2025,P00364,S0067,157,32,9,180
INV01879,06-09-2023,P00364,S0083,47,31,8,70
INV01880,02-02-2026,P00364,S0100,58,27,8,77
INV01881,27-04-2020,P00365,S0054,85,15,10,90
INV01882,24-06-2026,P00365,S0073,102,16,8,110
INV01883,21-01-2022,P00365,S0081,98,32,6,124
INV01884,04-04-2023,P00366,S0007,111,11,6,116
INV01885,08-07-2025,P00366,S0010,149,15,10,154
INV01886,21-01-2026,P00366,S0018,71,8,3,76
INV01887,18-11-2025,P00367,S0003,92,38,2,128
INV01888,04-07-2024,P00367,S0036,77,31,7,101
INV01889,29-07-2023,P00367,S0060,35,9,9,35
INV01890,05-11-2025,P00367,S0063,144,38,10,172
INV01891,22-05-2026,P00367,S0068,99,3,9,93
INV01892,16-08-2024,P00367,S0089,100,19,4,115
INV01893,24-11-2024,P00368,S0014,137,15,1,151
INV01894,04-05-2026,P00368,S0049,140,30,9,161
INV01895,28-10-2022,P00368,S0056,132,38,6,164
INV01896,28-10-2024,P00368,S0062,66,7,4,69
INV01897,25-07-2025,P00368,S0082,80,39,9,110
INV01898,02-01-2022,P00369,S0033,56,4,4,56
INV01899,25-12-2023,P00369,S0045,88,30,5,113
INV01900,05-10-2023,P00369,S0082,53,0,3,50
INV01901,06-05-2025,P00369,S0090,80,13,1,92
INV01902,04-06-2020,P00370,S0017,40,30,9,61
INV01903,11-10-2022,P00370,S0022,102,28,7,123
INV01904,04-01-2026,P00370,S0051,83,18,3,98
INV01905,04-06-2024,P00370,S0070,120,17,2,135
INV01906,16-01-2023,P00370,S0091,79,9,3,85
INV01907,19-12-2024,P00371,S0027,116,39,5,150
INV01908,21-06-2023,P00371,S0032,63,7,8,62
INV01909,02-06-2024,P00371,S0034,137,5,1,141
INV01910,24-06-2026,P00371,S0066,30,3,6,27
INV01911,29-01-2026,P00371,S0081,89,7,7,89
INV01912,04-09-2023,P00371,S0086,106,4,3,107
INV01913,30-08-2023,P00372,S0006,41,29,4,66
INV01914,07-01-2020,P00372,S0015,47,1,3,45
INV01915,16-01-2026,P00372,S0025,49,2,5,46
INV01916,04-09-2023,P00372,S0028,103,14,5,112
INV01917,29-05-2024,P00372,S0040,113,22,5,130
INV01918,27-01-2023,P00372,S0042,149,0,3,146
INV01919,18-09-2025,P00372,S0043,153,6,7,152
INV01920,01-05-2024,P00372,S0048,60,31,2,89
INV01921,30-01-2023,P00372,S0069,42,12,2,52
INV01922,07-01-2026,P00372,S0082,132,9,3,138
INV01923,22-04-2026,P00373,S0007,53,33,10,76
INV01924,03-10-2024,P00373,S0024,75,17,3,89
INV01925,18-03-2022,P00373,S0027,110,5,3,112
INV01926,24-07-2024,P00373,S0028,120,1,3,118
INV01927,20-03-2026,P00373,S0033,149,1,3,147
INV01928,11-07-2021,P00373,S0050,84,26,7,103
INV01929,30-12-2024,P00374,S0005,126,29,7,148
INV01930,28-02-2026,P00374,S0031,83,27,1,109
INV01931,06-01-2026,P00374,S0039,105,6,3,108
INV01932,10-11-2025,P00374,S0044,110,9,5,114
INV01933,10-11-2022,P00374,S0045,107,13,6,114
INV01934,27-08-2024,P00374,S0051,159,4,10,153
INV01935,24-01-2024,P00374,S0058,118,32,3,147
INV01936,05-01-2025,P00374,S0061,149,18,3,164
INV01937,05-06-2021,P00374,S0064,119,40,6,153
INV01938,27-05-2026,P00374,S0072,81,10,10,81
INV01939,07-01-2022,P00374,S0090,113,33,8,138
INV01940,17-12-2025,P00375,S0002,43,8,2,49
INV01941,21-12-2023,P00375,S0007,146,40,1,185
INV01942,15-10-2024,P00375,S0025,96,31,1,126
INV01943,21-12-2024,P00375,S0055,143,18,2,159
INV01944,07-12-2024,P00375,S0065,152,16,9,159
INV01945,25-11-2020,P00375,S0075,131,9,6,134
INV01946,13-01-2024,P00375,S0076,128,29,6,151
INV01947,06-05-2022,P00376,S0031,27,16,5,38
INV01948,07-03-2026,P00377,S0006,60,5,6,59
INV01949,06-04-2023,P00377,S0055,109,6,5,110
INV01950,07-05-2026,P00377,S0070,142,12,8,146
INV01951,11-07-2024,P00377,S0071,55,32,7,80
INV01952,08-05-2026,P00377,S0075,147,13,4,156
INV01953,02-01-2025,P00377,S0079,134,29,2,161
INV01954,08-03-2025,P00377,S0084,78,26,3,101
INV01955,18-09-2023,P00377,S0100,125,39,7,157
INV01956,07-06-2024,P00378,S0060,131,1,4,128
INV01957,18-06-2026,P00378,S0062,36,5,2,39
INV01958,21-06-2026,P00378,S0070,32,6,8,30
INV01959,22-03-2021,P00378,S0095,97,37,1,133
INV01960,11-09-2023,P00379,S0018,45,39,7,77
INV01961,01-02-2026,P00379,S0025,96,5,1,100
INV01962,10-06-2020,P00379,S0033,86,23,4,105
INV01963,22-11-2024,P00379,S0037,53,24,5,72
INV01964,08-06-2024,P00379,S0044,107,32,1,138
INV01965,08-08-2025,P00379,S0048,96,19,10,105
INV01966,20-02-2026,P00379,S0051,59,28,5,82
INV01967,18-06-2025,P00379,S0065,32,9,7,34
INV01968,06-03-2026,P00379,S0072,56,1,10,47
INV01969,15-11-2023,P00380,S0002,30,15,5,40
INV01970,19-10-2025,P00380,S0029,92,6,8,90
INV01971,08-05-2024,P00380,S0057,31,34,1,64
INV01972,31-03-2025,P00380,S0069,46,15,2,59
INV01973,30-05-2024,P00380,S0073,57,24,5,76
INV01974,08-08-2025,P00381,S0013,108,24,10,122
INV01975,21-05-2026,P00381,S0052,111,24,6,129
INV01976,15-06-2026,P00381,S0063,91,27,5,113
INV01977,05-06-2025,P00381,S0087,27,15,5,37
INV01978,06-06-2026,P00382,S0009,35,13,7,41
INV01979,14-10-2021,P00382,S0027,73,10,8,75
INV01980,21-12-2023,P00382,S0085,40,2,9,33
INV01981,06-04-2022,P00382,S0090,86,20,8,98
INV01982,19-08-2025,P00383,S0033,27,2,6,23
INV01983,04-10-2023,P00383,S0042,40,16,4,52
INV01984,15-02-2026,P00383,S0046,51,39,10,80
INV01985,01-10-2024,P00384,S0023,38,17,7,48
INV01986,07-04-2026,P00384,S0028,139,23,1,161
INV01987,22-10-2025,P00384,S0032,87,11,4,94
INV01988,24-02-2023,P00384,S0090,93,23,3,113
INV01989,04-09-2025,P00384,S0090,113,23,3,133
INV01990,08-06-2026,P00385,S0010,31,35,8,58
INV01991,06-01-2026,P00385,S0096,28,26,4,50
INV01992,31-03-2021,P00386,S0009,111,23,2,132
INV01993,05-03-2021,P00386,S0021,103,17,2,118
INV01994,13-09-2025,P00386,S0041,36,27,3,60
INV01995,20-09-2021,P00386,S0050,133,40,5,168
INV01996,26-09-2024,P00386,S0067,138,21,9,150
INV01997,20-06-2021,P00386,S0084,22,23,1,44
INV01998,26-04-2025,P00386,S0097,130,13,9,134
INV01999,19-12-2025,P00387,S0016,141,4,6,139
INV02000,28-10-2021,P00387,S0076,72,12,7,77
INV02001,08-04-2021,P00387,S0090,133,11,8,136
INV02002,26-10-2021,P00387,S0098,51,11,10,52
INV02003,18-02-2026,P00388,S0006,153,37,6,184
INV02004,17-09-2021,P00388,S0033,101,29,10,120
INV02005,19-06-2026,P00388,S0073,136,0,2,134
INV02006,28-11-2021,P00388,S0095,104,12,9,107
INV02007,17-11-2025,P00388,S0098,112,31,8,135
INV02008,05-12-2025,P00389,S0005,91,38,1,128
INV02009,13-07-2022,P00389,S0012,92,13,3,102
INV02010,19-07-2024,P00389,S0028,150,38,6,182
INV02011,14-04-2025,P00389,S0028,182,37,5,214
INV02012,02-12-2023,P00389,S0051,113,2,2,113
INV02013,04-03-2026,P00389,S0098,46,34,1,79
INV02014,27-11-2021,P00390,S0010,22,30,2,50
INV02015,14-11-2021,P00390,S0011,68,16,6,78
INV02016,07-12-2024,P00390,S0016,145,36,1,180
INV02017,03-05-2026,P00391,S0002,128,33,6,155
INV02018,08-12-2020,P00391,S0024,50,10,9,51
INV02019,20-05-2026,P00391,S0034,53,3,4,52
INV02020,28-03-2022,P00391,S0036,29,0,1,28
INV02021,29-12-2022,P00391,S0043,71,25,3,93
INV02022,27-10-2025,P00391,S0076,78,24,5,97
INV02023,28-02-2020,P00391,S0081,87,23,8,102
INV02024,25-03-2023,P00392,S0008,140,7,5,142
INV02025,02-01-2026,P00392,S0020,38,33,1,70
INV02026,22-10-2024,P00392,S0057,155,7,10,152
INV02027,13-06-2022,P00392,S0086,138,2,8,132
INV02028,25-10-2025,P00392,S0092,46,40,4,82
INV02029,12-12-2025,P00393,S0001,46,26,6,66
INV02030,18-08-2024,P00393,S0003,91,21,10,102
INV02031,20-05-2023,P00393,S0015,136,36,5,167
INV02032,15-04-2023,P00393,S0030,50,35,3,82
INV02033,28-09-2024,P00393,S0031,104,2,2,104
INV02034,21-05-2025,P00393,S0034,139,8,5,142
INV02035,21-05-2020,P00393,S0035,38,16,1,53
INV02036,27-07-2025,P00393,S0046,109,34,6,137
INV02037,19-08-2025,P00393,S0074,117,1,5,113
INV02038,21-03-2026,P00394,S0001,60,7,7,60
INV02039,06-06-2026,P00394,S0009,29,31,9,51
INV02040,26-12-2025,P00394,S0047,73,31,3,101
INV02041,07-03-2023,P00394,S0062,106,28,3,131
INV02042,15-07-2022,P00395,S0001,75,17,4,88
INV02043,15-06-2023,P00395,S0040,114,29,1,142
INV02044,21-06-2024,P00395,S0084,59,1,4,56
INV02045,14-08-2022,P00395,S0098,58,8,10,56
INV02046,07-09-2024,P00395,S0100,93,10,10,93
INV02047,23-05-2026,P00396,S0008,153,26,3,176
INV02048,31-03-2026,P00396,S0010,104,10,8,106
INV02049,18-11-2024,P00396,S0018,48,29,5,72
INV02050,09-05-2026,P00396,S0038,116,22,5,133
INV02051,29-09-2021,P00396,S0040,110,25,9,126
INV02052,10-01-2024,P00396,S0049,132,13,9,136
INV02053,23-02-2023,P00396,S0099,28,31,5,54
INV02054,25-02-2025,P00397,S0029,126,12,9,129
INV02055,09-04-2025,P00397,S0070,137,9,6,140
INV02056,30-03-2022,P00397,S0099,147,32,3,176
INV02057,06-08-2024,P00398,S0019,72,30,7,95
INV02058,24-11-2023,P00398,S0058,134,37,6,165
INV02059,06-10-2024,P00398,S0068,127,12,2,137
INV02060,06-09-2025,P00398,S0095,29,37,1,65
INV02061,26-10-2025,P00399,S0007,114,8,7,115
INV02062,04-10-2025,P00399,S0010,38,24,4,58
INV02063,12-11-2023,P00399,S0019,67,24,5,86
INV02064,11-08-2025,P00399,S0059,59,36,2,93
INV02065,11-05-2025,P00399,S0065,81,7,2,86
INV02066,03-02-2026,P00400,S0050,113,6,4,115
INV02067,07-06-2026,P00400,S0055,86,0,6,80
INV02068,13-06-2026,P00400,S0071,42,14,5,51
INV02069,02-09-2025,P00400,S0087,98,35,6,127
INV02070,13-01-2026,P00401,S0001,106,17,7,116
INV02071,18-12-2024,P00401,S0049,148,6,6,148
INV02072,02-02-2021,P00401,S0067,125,7,9,123
INV02073,21-03-2026,P00401,S0072,121,35,3,153
INV02074,29-01-2023,P00402,S0014,115,31,3,143
INV02075,09-03-2024,P00402,S0052,58,3,1,60
INV02076,08-09-2021,P00402,S0053,149,34,7,176
INV02077,30-03-2023,P00402,S0073,63,35,4,94
INV02078,07-12-2024,P00403,S0016,130,2,3,129
INV02079,26-03-2026,P00403,S0016,129,7,2,134
INV02080,07-09-2021,P00403,S0026,152,20,5,167
INV02081,13-01-2026,P00403,S0069,95,14,2,107
INV02082,27-11-2025,P00404,S0022,108,13,8,113
INV02083,02-12-2024,P00404,S0027,46,22,8,60
INV02084,10-03-2024,P00404,S0033,77,40,4,113
INV02085,05-05-2026,P00404,S0051,35,6,5,36
INV02086,09-08-2025,P00404,S0059,100,11,8,103
INV02087,11-05-2020,P00404,S0068,61,17,9,69
INV02088,26-12-2024,P00404,S0083,35,22,10,47
INV02089,13-10-2025,P00404,S0092,151,0,4,147
INV02090,02-11-2020,P00405,S0022,100,2,7,95
INV02091,12-05-2025,P00405,S0027,115,31,9,137
INV02092,12-05-2026,P00405,S0035,85,25,5,105
INV02093,20-09-2024,P00405,S0068,93,36,9,120
INV02094,12-06-2024,P00405,S0080,43,30,5,68
INV02095,30-06-2025,P00405,S0097,140,37,9,168
INV02096,23-06-2025,P00406,S0032,78,38,5,111
INV02097,23-12-2024,P00406,S0037,55,19,2,72
INV02098,20-01-2025,P00406,S0044,146,30,6,170
INV02099,27-04-2026,P00406,S0083,136,24,4,156
INV02100,14-10-2025,P00407,S0003,52,3,5,50
INV02101,31-08-2023,P00407,S0068,117,2,3,116
INV02102,23-04-2022,P00408,S0020,81,21,1,101
INV02103,08-09-2021,P00409,S0005,153,39,4,188
INV02104,29-06-2026,P00409,S0018,128,30,4,154
INV02105,05-06-2026,P00409,S0035,147,8,10,145
INV02106,28-06-2026,P00409,S0050,94,1,7,88
INV02107,06-02-2024,P00409,S0051,154,5,6,153
INV02108,24-07-2022,P00409,S0074,29,9,2,36
INV02109,15-02-2025,P00409,S0090,113,18,4,127
INV05009,15-06-2026,P00410,S0098,22,1,0,23
INV02110,15-12-2022,P00411,S0023,113,20,7,126
INV02111,16-04-2023,P00411,S0035,52,38,4,86
INV02112,23-06-2026,P00411,S0047,56,6,3,59
INV02113,29-07-2024,P00411,S0085,37,39,7,69
INV02114,05-12-2023,P00412,S0001,106,4,2,108
INV02115,04-06-2026,P00412,S0010,27,22,7,42
INV02116,03-04-2025,P00412,S0057,45,30,1,74
INV02117,14-02-2023,P00412,S0067,84,1,9,76
INV02118,21-06-2026,P00413,S0009,27,19,5,41
INV02119,24-02-2023,P00413,S0014,36,7,10,33
INV02120,06-01-2025,P00413,S0023,132,25,7,150
INV02121,11-10-2024,P00413,S0060,22,24,1,45
INV02122,07-09-2022,P00414,S0015,95,21,5,111
INV02123,29-03-2025,P00414,S0030,87,1,9,79
INV02124,17-04-2026,P00414,S0042,86,25,1,110
INV02125,12-03-2025,P00414,S0084,87,2,1,88
INV02126,24-02-2026,P00414,S0098,62,27,3,86
INV02127,01-05-2026,P00415,S0044,96,28,1,123
INV02128,10-01-2023,P00415,S0091,112,38,1,149
INV02129,22-06-2026,P00416,S0027,39,13,4,48
INV02130,08-05-2021,P00416,S0067,146,37,2,181
INV02131,16-03-2021,P00416,S0075,70,11,3,78
INV02132,28-12-2024,P00416,S0081,64,22,4,82
INV02133,22-12-2024,P00416,S0088,59,30,9,80
INV02134,01-09-2025,P00416,S0097,37,32,6,63
INV02135,05-10-2024,P00417,S0009,127,11,1,137
INV02136,28-10-2025,P00417,S0016,34,40,8,66
INV02137,18-05-2023,P00417,S0031,82,16,1,97
INV02138,22-07-2023,P00417,S0054,143,31,4,170
INV02139,16-05-2026,P00418,S0059,97,37,10,124
INV02140,07-05-2025,P00418,S0082,101,25,4,122
INV02141,23-01-2022,P00419,S0040,128,7,4,131
INV02142,18-07-2025,P00419,S0045,136,15,7,144
INV02143,09-11-2024,P00419,S0059,73,10,7,76
INV02144,02-01-2023,P00419,S0060,41,28,8,61
INV02145,03-03-2023,P00419,S0089,97,25,6,116
INV02146,01-05-2026,P00419,S0094,65,33,7,91
INV02147,27-04-2026,P00419,S0096,137,35,1,171
INV02148,14-02-2025,P00419,S0098,83,19,8,94
INV02149,25-03-2026,P00420,S0013,85,2,2,85
INV02150,18-10-2025,P00420,S0027,99,12,1,110
INV02151,19-01-2022,P00420,S0030,110,17,10,117
INV02152,04-01-2026,P00420,S0045,47,18,6,59
INV02153,03-04-2026,P00420,S0060,156,31,9,178
INV02154,31-03-2021,P00420,S0083,60,32,6,86
INV02155,24-11-2023,P00420,S0085,102,1,10,93
INV02156,24-06-2026,P00420,S0094,143,6,1,148
INV02157,29-01-2026,P00421,S0004,55,31,5,81
INV02158,21-09-2023,P00421,S0052,34,27,6,55
INV02159,04-12-2024,P00421,S0093,56,13,3,66
INV02160,05-11-2025,P00422,S0016,89,21,9,101
INV02161,02-11-2025,P00422,S0026,77,18,5,90
INV02162,06-04-2022,P00422,S0078,72,12,8,76
INV02163,23-06-2023,P00422,S0098,160,25,10,175
INV02164,19-09-2021,P00423,S0017,34,38,8,64
INV02165,07-12-2023,P00423,S0025,95,25,3,117
INV02166,01-03-2026,P00423,S0026,84,0,3,81
INV02167,13-06-2025,P00423,S0046,43,19,1,61
INV02168,12-02-2026,P00423,S0067,102,24,10,116
INV02169,19-09-2024,P00423,S0078,128,31,3,156
INV02170,21-01-2026,P00423,S0078,156,32,4,184
INV02171,23-03-2021,P00424,S0017,38,6,1,43
INV02172,03-01-2024,P00424,S0032,113,32,2,143
INV02173,18-03-2024,P00424,S0058,154,36,8,182
INV02174,22-10-2025,P00424,S0061,40,17,3,54
INV02175,19-12-2025,P00424,S0083,125,12,3,134
INV02176,15-02-2020,P00424,S0084,35,19,10,44
INV02177,20-04-2026,P00425,S0007,118,6,2,122
INV02178,16-10-2024,P00425,S0032,83,15,4,94
INV02179,29-06-2026,P00425,S0036,32,18,2,48
INV02180,21-08-2025,P00425,S0037,136,2,8,130
INV02181,06-07-2023,P00425,S0039,38,22,6,54
INV02182,28-03-2026,P00425,S0039,54,8,3,59
INV02183,25-08-2024,P00425,S0043,93,3,9,87
INV02184,13-10-2023,P00425,S0059,147,3,1,149
INV02185,10-08-2021,P00425,S0061,152,23,9,166
INV02186,22-05-2025,P00425,S0087,64,39,10,93
INV02187,03-10-2025,P00426,S0016,95,24,4,115
INV02188,24-09-2022,P00426,S0019,138,38,10,166
INV02189,01-12-2022,P00426,S0054,127,17,2,142
INV02190,16-06-2024,P00426,S0071,97,2,6,93
INV02191,24-11-2024,P00426,S0071,93,30,4,119
INV02192,25-04-2021,P00426,S0094,47,18,8,57
INV02193,15-07-2023,P00427,S0020,145,2,8,139
INV02194,01-02-2026,P00427,S0047,96,26,2,120
INV02195,25-02-2026,P00427,S0067,108,26,4,130
INV02196,31-08-2022,P00427,S0095,101,27,1,127
INV02197,08-08-2022,P00428,S0089,103,0,9,94
INV02198,21-11-2025,P00429,S0083,31,11,6,36
INV02199,20-10-2024,P00429,S0087,72,30,10,92
INV02200,27-02-2026,P00430,S0002,121,22,1,142
INV02201,08-06-2024,P00430,S0022,160,18,10,168
INV02202,24-06-2024,P00430,S0066,137,2,4,135
INV02203,03-05-2022,P00430,S0068,125,39,5,159
INV02204,14-07-2025,P00430,S0070,72,14,5,81
INV02205,23-07-2022,P00430,S0082,128,20,9,139
INV05012,15-06-2026,P00431,S0009,82,7,0,89
INV02206,18-06-2026,P00432,S0012,26,28,1,53
INV02207,12-11-2023,P00432,S0024,106,9,3,112
INV02208,09-04-2023,P00432,S0051,116,39,9,146
INV02209,15-02-2025,P00432,S0060,88,37,2,123
INV02210,30-08-2021,P00433,S0020,77,0,5,72
INV02211,10-02-2026,P00433,S0052,127,21,6,142
INV02212,24-03-2024,P00433,S0081,142,27,1,168
INV02213,28-10-2025,P00434,S0082,122,12,9,125
INV02214,28-06-2026,P00435,S0013,41,2,10,33
INV02215,14-12-2023,P00435,S0079,125,5,3,127
INV02216,11-03-2026,P00436,S0006,90,25,1,114
INV02217,04-04-2025,P00436,S0029,71,14,6,79
INV02218,16-06-2021,P00436,S0043,45,13,4,54
INV02219,10-10-2025,P00436,S0058,67,12,5,74
INV02220,06-07-2025,P00436,S0080,94,40,5,129
INV02221,14-05-2024,P00436,S0081,97,24,9,112
INV02222,27-08-2024,P00436,S0096,64,8,7,65
INV02223,24-03-2026,P00437,S0004,51,6,2,55
INV02224,14-10-2024,P00437,S0023,58,30,9,79
INV02225,12-01-2021,P00437,S0068,81,37,4,114
INV02226,20-06-2026,P00437,S0074,41,23,1,63
INV02227,10-07-2023,P00437,S0082,43,40,10,73
INV02228,26-06-2026,P00438,S0027,142,6,5,143
INV02229,21-06-2026,P00438,S0049,66,23,5,84
INV02230,13-06-2025,P00438,S0061,53,13,8,58
INV02231,26-06-2026,P00439,S0032,146,38,2,182
INV02232,02-03-2024,P00439,S0046,106,6,2,110
INV02233,19-04-2026,P00439,S0055,54,16,3,67
INV02234,13-01-2021,P00440,S0018,102,12,4,110
INV02235,18-12-2023,P00440,S0034,55,36,3,88
INV02236,22-03-2025,P00440,S0060,108,2,2,108
INV02237,10-05-2026,P00440,S0093,97,39,9,127
INV02238,11-09-2023,P00441,S0008,84,23,10,97
INV02239,29-09-2025,P00441,S0044,47,6,3,50
INV02240,21-12-2025,P00442,S0012,119,7,8,118
INV02241,03-05-2026,P00442,S0047,25,28,3,50
INV02242,10-03-2021,P00442,S0051,34,29,10,53
INV02243,07-11-2025,P00442,S0060,67,30,6,91
INV02244,24-04-2021,P00442,S0070,50,37,7,80
INV02245,22-02-2024,P00442,S0086,80,12,9,83
INV02246,25-06-2026,P00442,S0093,82,32,4,110
INV02247,29-03-2022,P00443,S0040,139,20,5,154
INV02248,12-09-2025,P00443,S0096,94,38,10,122
INV02249,11-06-2025,P00444,S0005,35,12,5,42
INV02250,24-10-2025,P00444,S0009,64,32,6,90
INV02251,02-04-2026,P00444,S0032,77,4,4,77
INV02252,05-03-2026,P00444,S0048,34,36,10,60
INV02253,26-01-2024,P00444,S0068,58,33,7,84
INV02254,23-09-2022,P00445,S0020,54,31,3,82
INV02255,25-08-2024,P00445,S0051,144,4,4,144
INV02256,20-07-2022,P00445,S0099,123,29,5,147
INV02257,19-12-2025,P00446,S0003,87,26,2,111
INV02258,25-05-2025,P00446,S0020,99,9,10,98
INV02259,14-03-2026,P00446,S0024,90,26,1,115
INV02260,24-08-2025,P00446,S0029,131,27,10,148
INV02261,30-03-2024,P00446,S0048,80,12,5,87
INV02262,25-03-2023,P00446,S0063,156,10,10,156
INV02263,14-09-2024,P00446,S0088,60,20,8,72
INV02264,02-04-2024,P00447,S0006,125,33,2,156
INV02265,24-06-2021,P00447,S0009,60,2,9,53
INV02266,25-10-2025,P00447,S0022,129,31,10,150
INV02267,03-08-2024,P00447,S0038,49,23,4,68
INV02268,07-08-2022,P00447,S0039,118,15,2,131
INV02269,11-12-2021,P00448,S0009,132,8,2,138
INV02270,11-06-2024,P00448,S0066,149,1,10,140
INV02271,01-07-2023,P00448,S0079,133,16,1,148
INV02272,01-05-2025,P00449,S0008,69,34,4,99
INV02273,01-07-2020,P00449,S0032,65,39,10,94
INV02274,13-11-2025,P00449,S0034,101,19,2,118
INV02275,23-02-2024,P00449,S0059,136,17,5,148
